Title,Price,Link
"~CLEARANCE~ 15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM~1TB Storage! Webcam",$189.95,https://www.ebay.com/itm/115839581444?_skw=laptop&itmmeta=01JXG950H6RKWDFZFZ7GQ03JYJ&hash=item1af893bd04:g:l94AAOSwxt1nuJLS&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e4kJ%2FhP%2FS5dLVhYLFA4UNfq6q8qf7wMpxGrPSluDwJGf4hGJQD2RqGdKtanfUDPAdRE1KvnCH90ID%2BJp3ePrhGwQ5lIEJ%2F2zaOr5Onca1puyesrx6XgFlbs%2FWgwRsl8u%2FxvJ%2BFwM6rALA%2Fjoq5LFiDkvPBj7cM1JdHJ2TqNBLQZ7Ic0r0NHqtDfOevadWqQKRR7hn7pkB5qnqWEl1aWpuRXU%2Bgq%2F5ohLFg6Woi4INw6w%3D%3D%7Ctkp%3ABk9SR4CJlInsZQ
"~CD/DVD DRIVE~ 14"" Dell Latitude Laptop PC: intel i5 ! 16GB RAM~750GB Storage!",$146.95,https://www.ebay.com/itm/116368393379?_skw=laptop&itmmeta=01JXG950H6YYAF2XQN7WHYEDAB&hash=item1b1818c4a3:g:4l8AAOSwOjFnGQDZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fy%2FGwwG0OyfXtObxW7DL4qwEOp2rYya%2FsLtXTQH%2BPxFdupCIWwnaju7%2BpzJnoXGxokJ7b%2FGg7Fjl2OGjA0dunuD9PDq9De63QJhdoL7Ub12x6fXaf7Qcj%2FGu%2B%2FjzNTB3U2d%2Be%2Fjvk3RZgb9DJyk%2B8yL%2FQyfMFMe21ZGq0Ea43dOABGFrIp2EL6QfDEbM7xR7NjgqKbMPjiKEPYGI%2BzEvejJopLSLdsldH7qKbVLBmriA%3D%3D%7Ctkp%3ABlBMUICJlInsZQ
Lot of 5 Getac V110 G3 Rugged Toughbook Tablet i5-6200U 128GB SSD 8GB,$500.00,https://www.ebay.com/itm/176900142026?_skw=laptop&itmmeta=01JXG950H628FP5Z88H48GKA81&hash=item293011f3ca:g:n4UAAOSwlFFnyM4s&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fZxHeVCUeTsoVePz3Ayvh%2FLmb4ElC%2Fl1dIcM21xnVgvH%2FDxDrEu5hP9RG12l3IR4oqJrAei853WNjtagkvVhoutyhfNnf1ogXte7%2F5Jw9iq92Sw3sj6cUwluEih3JrFPtmkq9hmYTB%2B2TdT%2FEvbGT7Q1gFv36psqu0FaZyMGz5MYmKXRCFGtXyQvqCcOuNcFlaz5tz9xcryfajA7aDJjM8U7Z3rnTLsY0fSjfN2m9Riw%3D%3D%7Ctkp%3ABlBMUICJlInsZQ
"~OVERSTOCK~ 14"" HP ProBook Laptop: Intel i5! 16GB RAM - 512GB SSD! Windows 10!",$187.95,https://www.ebay.com/itm/115496100790?_skw=laptop&itmmeta=01JXG950H6AQTKVECAYMXRK66R&hash=item1ae41aa3b6:g:w0oAAOSwWCtn~~yQ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dAl2ryLYFPFCZvbTp1aI5oCBKeV6Yd2WTytsrURpn3ibjB6xuoXdkr9yPlJvGxlYbH565wm3bQuZ0oS5v3tOKV4r5ZolrUy4MsNsfg0%2FbDf5Xc0r1QMKOuOlIkwjrLrkR5V082QgLjtxm5kplZY3o%2FyiVmHvs5%2BKMQvn%2FsXyb3845%2BogzmvbLWju9O%2BM1ROOt8XOj2Eb8TDO%2FlcxzcGT53AAG4xNMiTrQlbMXLzA%2Bw7g%3D%3D%7Ctkp%3ABlBMUICJlInsZQ
"Dell Latitude 3190 Laptop 11.6"" Intel Pentium Windows 11 4GB RAM 128GB SSD WiFi",$91.04,https://www.ebay.com/itm/263591761893?_skw=laptop&itmmeta=01JXG950H6TAFDCRKQY40C0CHV&hash=item3d5f4b17e5:g:FPYAAOSwyn9oMU4X&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f7uE%2BYcKe4dYZYTyM6vNzqJtShRnsznSbkYuzigsdPkwlK0lcW82xipq57ZNcFCPldFw87sMK4qtXrIXgJUZJQ949n9ap8NA3anffaWge5hR8DveiiqaFsUpz870PORJOjJ6qGdnVPJIoLR6mYjZ2AD4pjKOvfEBJyDSc97LmVkKd15uB5LxUgGVkznzYDADsUz2Xm%2BckKJozZOY4MBSw5AuRoMA1p6V1RoDLl%2B2YxVPYqbcrfbn4Z6Svei41sEYQsmxn4MJdJ7vLhU3G8%2FKBV%7Ctkp%3ABk9SR4CJlInsZQ
Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 256GB SSD Windows 10 Pro,$302.62,https://www.ebay.com/itm/264714553889?_skw=laptop&itmmeta=01JXG950H6GYHMJ2TGQ7E9024V&hash=item3da2378a21:g:spkAAOSw~UNoCPgo&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f2ZFIkCV5g4GRVpWm4Y6JJtTmGWqv33SegwDaXVk0g2A50u8nL2GFxfeYvhMJStwRmy4cenhS%2FagM5mdt4Ww%2Fbqv4GVR5i4OovoDGWNLfoVCsET81zBAlGwUlISUgJy%2FKqeGcrea9OtZxMvymguXRoXFvvqaiFDFHACVhj4dHIJBRZCcHqvJ%2Bu6Kt2hH4dDR21c0SSLt5N%2FbmFgS3%2FqT6%2BXxSpHdWZ2AuzVnhuQs6ENQ%3D%3D%7Ctkp%3ABk9SR4CJlInsZQ
"Dell 14"" FHD Laptop Intel Quad Core i7 4.20GHz 64GB RAM 4TB SSD Windows 11 Pro",$239.99 to $567.00,https://www.ebay.com/itm/335762770305?_skw=laptop&itmmeta=01JXG950H6Y9VENX696CH4KPVV&hash=item4e2d054981:g:T3wAAOSwR1BngY1o&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c2xDea%2FiR30bo9wUH6uNuYWLMVU9kzKNWrQeI%2FKbDO1Rhtrr2hmPRrMeXaB5WAFHhqJ1FWdGa7gkEP5TiF0VWkyLSPsPSS3qH28UzlRyy7GPBnx7vgrbIFRk5McTIusofvOfyMdEGoPSP1b7RPzrVLDN4uNeG7wuvPNTIvWtUgeCB5IJXAo8nZe3nSj4%2FFU5MISMl6lRPRZg2TKGnj%2F8uduehmb8ZlIGFcJ%2FuyR0cJpz7deXjApmNcL9jvb%2BFHvWTMh%2B8n9cG12Pyr90Xz%2BRLr%7Ctkp%3ABk9SR4CJlInsZQ
"Dell Latitude 3190 Laptop PC 11.6"" Intel Celeron 4GB RAM 64GB SSD Windows 10",$83.10,https://www.ebay.com/itm/254170214367?_skw=laptop&itmmeta=01JXG950H6G2ZZR45EFY3989H7&hash=item3b2db9afdf:g:aCUAAOSw1hJoQQXf&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fWjxEmQlIHlqy%2FO4%2BLsAp12SPZLPiISgiUsIsOk4t%2BzkNmxtO6ulgZEYTGvDs%2BI1d%2FBD91ZDbD3%2Bw1XJwzimr3acASUQcdO1y%2FkEbgTx5bjJw%2FV24kDEG%2FzJvzaNhZG4h5KHDV%2FlisPSXnkP0%2FRuMPXza%2Ba26awNWFtZt8OMGx4Xq2apjXM0cy39zCHstl6UF9nBG3HE2cMzCOCgX1yc7Y5xrnY44rfjmudRcS3Xv%2B9x8RfeLJMq7Gd%2Bvnob7xWsWCDE2L2VDkHc07np5lCBM%2F%7Ctkp%3ABk9SR4CJlInsZQ
"Lenovo ThinkPad L470 Laptop 14"" HD Intel Core i5 8GB RAM 256GB SSD Windows 10",$141.58,https://www.ebay.com/itm/254654754368?_skw=laptop&itmmeta=01JXG950H6ZKXD0J3RX4VYN40H&hash=item3b4a9b2e40:g:fZ4AAOSwc5FoSO5k&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d3tcm6W1udGMMft7oZRBG0Ax1KDCGd0ZF648DiSPO4lpUkuv7QTG%2BM3Ioceepd3I0GkGZxoxBizX5OsXfi5gJYmbyhvoRFfssGkqsF8bFstN2vvuUG8bhzLqenF86AE2YKpa%2Fp25VxUweQx7ysdVzwrR%2F8713xNSC58Bc3jbqon%2BDRvlgVpbURTtUim4qQw5HiCEcVsORMbC4gk%2BSuI7RDxgwt8G7UcWgIlvBiJRPsbc1uPAwGd5BvGEyeXomvtlm4Fq8G6x0eHPHmlOFKds5j%7Ctkp%3ABk9SR4CJlInsZQ
"Dell Latitude 14"" Laptop Computer PC Intel i5 Up To 32GB RAM 1TB SSD Windows 11",$197.80 to $394.67,https://www.ebay.com/itm/286393092388?_skw=laptop&itmmeta=01JXG950H6FA56J32H6B6VGPZX&hash=item42ae5bc924:g:8osAAOSw65poQz1p&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d1pm5LGV3qRY4q0NGF3eS2lTSq3SWGZoqfx9LlwwMQ06HTMCsjLQSbM71h1keBUDM9MN14ElISEJ5CBYi2%2B8towl58785%2FRdGu1J6Mz9FIW9RQSn6eSLH4BT9OK4mNFIp1yInEpnFUA90yDEr1RuvgcDtOrCgAwMRrhCyIIWTSnMjaizKwaRIxfB5NL2tkNbTS%2F0%2BxjrtInD2%2Fzy4jvUPAjejL6alc%2FMo0TeofHQduE6lqWWM6ilIdNU8itd8YuxrCzFrucHs7bdpVfbQmTCNY%7Ctkp%3ABk9SR4CJlInsZQ
"Dell Latitude 14"" Laptop Computer AMD Ryzen 5 PRO 16GB RAM 256GB SSD Windows 10",$208.57,https://www.ebay.com/itm/286125444869?_skw=laptop&itmmeta=01JXG950H6HV3CRGSQN3QRT1XK&hash=item429e67cf05:g:~qkAAOSwgzxoR59r&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dYURNxUy7puO2L%2FCRH082oqBVZpO96xBegjuIexvDaI19HFYI6nxkVJiOIVahdjF1RzUBPMuzIWluAZ5CruDkMaWtfG%2Fhp%2FulYUVvVUDuzUrP%2BbkofQhVppFvxPXeA0q%2BIKSzBjvotvyNdonQNMUa2bV8FqO9SjUd8O1UH%2Fj%2BILJJXjVdL0h1RqCJ9iAC9BjfYQ64MF6GmBrIvAD5sqj8ESMoeVqcBeMN7zJ2N5Lbeyw%3D%3D%7Ctkp%3ABk9SR4CJlInsZQ
"Dell Laptop Latitude 7490 14"" FHD i7-8650U 32GB RAM 512GB SSD Windows 11 Pro",$288.99,https://www.ebay.com/itm/388492530467?_skw=laptop&itmmeta=01JXG950H6KC6TCEZV5VHNT4F4&hash=item5a73f59323:g:JRQAAOSwZx5oOe-Y&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fsef8fuNBocux8dO50CsinlTjW9G2DKBvH1XDChwkdrKxUn8anHUraTd3RBW5%2BLYBQN22ZNyMmLKFEzMxKGDwD5Gogv8Ld6ugECPT4pSSFCJ1sxFhkGQWCUGTkqHDMH%2F2gHVELUo4wvQ6dRLS%2FPE%2Bmu1u74WFQg%2FVgVO0Qy9%2Bh%2BaS%2BkSkOeIV%2B8DSr1M2ZcSTehY%2FWLlfG9MBfN9sFMzOdcve1NEiARkO1rTarray4pDGXLp2l7T5wyBDDzmbcYZfi13VZQHxmQIyY3dKWDE%2Bp%7Ctkp%3ABk9SR4CJlInsZQ
"Lenovo ThinkPad T450 Core i5-5300U 2.3Ghz 8GB 256gb SSD WCam, Win11 Pro & Cord",$69.99,https://www.ebay.com/itm/187188379908?_skw=laptop&itmmeta=01JXG950H66RRMCYJ830JPTJJX&hash=item2b954c0104:g:NJcAAOSwNQRoE-lB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cVxcixspjTBsML66sE6%2BvIgGTQtaa3hcLlQnnaFGnV7HqVlNlDtT8H8wlCK7Iz42D2HtL9jcDm0%2F95ck0QeG1AEexEhZ%2Bk6BkefNISm7uPf6g7%2FWxX9dTlOEFoTXR5aypZr66qov76iMU1AUD0TdoHuIsk%2B%2Faat3cz%2BPE4XxdZrA9arukcxUA61mXeM8b9vUMV5BH2bHtzu4w4MJCfBnaQfo1wtFYyRDSIaEaeHWQ1vIxvScDTf3Lzsm4YBhvU295jwfmcv13Gkdn%2F8KKieABV%7Ctkp%3ABk9SR4KJlInsZQ
Dell Latitude 3190 Windows 11 - Laptop 2-in-1 / 64GB / 4GB DDR4 / INTEL 1.1GHZ !,$72.00,https://www.ebay.com/itm/325419328312?_skw=laptop&itmmeta=01JXG950H62834WJDD5906QE97&hash=item4bc480e338:g:M9kAAOSwlC9nYIOe&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dvZ2DXfwkosmhiwS0WkB3TgixvYgXdUuZ1KGwTi%2FLYkOr3FYiqxdReVTxGAP51YrvSk5WXnbY%2FQ2sHm1tSoeaH%2FTmB%2BRfvOp4xjy0JQihpK%2BqhFvmDAkjXUXKox1l8D%2FlCWsk4LdByivQcJd1CX8DRztsp21gSIqp8n6fraHTAYzCm0KsapW3jicVLCGdr%2FZJcQrWmLYXrJKhtKk%2BleXGnDS%2BUo2cY4WqD3CxC2gLVhU9YoslkBKVFqqQjEKDpGhOGgV%2BtBXdoYtIDPJRPK1tR%7Ctkp%3ABk9SR4KJlInsZQ
HP 2025 15.6 FHD IPS Notebook Intel i5-1334U 12GB RAM 512GB SSD Natural Silver,$399.99,https://www.ebay.com/itm/306277152760?_skw=laptop&itmmeta=01JXG950H6FQPVEHVX7J2ZW0DW&hash=item474f8a77f8:g:KRoAAeSwT8NoLV9f&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1elJ3dxFsoNniGu%2B69ALl%2BiK9AIl7ULYajh14eFPfJz%2BcSd5hdzSQy%2F37capiHl6E9a4mFJxq%2BkHzAsj3sswvJP8RvBCSqznYJ2ZwMv1sH3iK1zsIi4qzBMV3r2PISJyLoa1%2Fv5SlF6nvw3Wlo46iHPuGkndno6w7wVy94GSlmiYQLGaJljZOcGiLZqRXeRORQuqPKNNSMo60viXlTh0iNcdA0%2BHZSrChXZxw3j2s7aTQ%3D%3D%7Ctkp%3ABk9SR4KJlInsZQ
Acer Predator Helios 14-14.5in Laptop NVIDIA 16GB 1TB SSD Certified Refurbished,$999.99,https://www.ebay.com/itm/256704364915?_skw=laptop&itmmeta=01JXG950H6DTNTR433ZSR2N1BH&hash=item3bc4c5c173:g:fAkAAOSwT3pn9VGS&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cBCh4pjLUr4n%2Fle4zgLxo66hHN5b%2BaEeWaFlASVvC%2BBAOeWeLk9N5zNzPS%2FJxxBhTbSraax06C9rYf1k9XyvExgY2NLhNCj6nCBtuqg169Nqn3pDrUUJqh53gtKzEkMgz3nlfX2p5Y5l4WAq3RnvoC6Tbp3ql%2BZROTvurAFzIKm7xGT%2FSrFajfenMrLZXsLsNy5fa8yX1HHEUPw1y7IUqXdilhrvHkETxKpBjoAspvHw%3D%3D%7Ctkp%3ABk9SR4KJlInsZQ
"14"" DELL Latitude Laptop PC: Intel i5 ~ 8GB RAM ~ 256GB SSD ~ Backlit Keyboard!",$139.95,https://www.ebay.com/itm/116585137236?_skw=laptop&itmmeta=01JXG950H6MQENKMQ7XK5GF2XS&hash=item1b25040454:g:xnQAAOSwKEpoFN1d&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ejJ8UdY7sUjeRWSuQGO5jfpe2q98u7cV2hQ3kzWHC2JAqIV5I0hX4ikskYW%2BrQqAgIJjVeDrckcOoD9FnGRY2Xw6JpbxHl6IWi%2FJVrBIaiWsrIboAEa3kpfOvLXCjW9zZ3DtirxF9LjLwtst2c68bWJfyCjE9osKGJaVEL%2By%2FEb2QySihgRmAU06G60mwjmQp9Iyx3mwSmd1OgUYuokIyTM%2F9pFL6p99GaZC9321toWA%3D%3D%7Ctkp%3ABlBMUIKJlInsZQ
"~CLEARANCE~ 14"" Dell Latitude Laptop PC: 16GB RAM! 1TB HDD! Windows 10!",$159.95,https://www.ebay.com/itm/115892100200?_skw=laptop&itmmeta=01JXG950H6GZF7EMWBYHBB11Q4&hash=item1afbb51c68:g:pegAAOSwP8pk1mq~&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1deGtRtLcnYdJ75VBCTelxMj31C13GsN%2BnMJsXeCl1ZoKUxyxCWrr9weP2IgVDOPmEPqq7DxJhe47ZvfpFmKBt5di%2F7h2GxcOEV7Bb9n3fyd%2FWfcNsfA2x7YjO6mv4dnWd6Z5VnuS26Glz4FBdCC2IcsXn%2Fcb65OxVMkWL1iZeDGPGezCPcC14wn2AKiG%2FqRBxZdq6yWUbWEcaKeBThgCpeBEMKOvNCbTvZgZW5r8GKNQ%3D%3D%7Ctkp%3ABlBMUIKJlInsZQ
"~CLEARANCE~ 14"" Dell Latitude Laptop PC: Intel i5! 16GB RAM~256GB SSD! Webcam!",$149.95,https://www.ebay.com/itm/116448080916?_skw=laptop&itmmeta=01JXG950H64BD6M8JJBTYSNYC7&hash=item1b1cd8b414:g:OwYAAOSwVDFniF-i&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dFDH3F0JWRAyswwTX5WO2W%2BGecp4%2BlsAyNuea3rUE0dyaIoOu%2B8vEYg2dgHfywXnWtsW5qZ9stk%2FJyCaxHCJkrFOKwtmpKSMebziqf4VZVotnRpezUtEe%2FRac7HPouSQO%2BE%2BU46yh9aipSJ%2BSvbj45C%2B0t%2BkCWSlqvA%2BYUQaQvawpXhM5WvF5A8W4s4SVLVhvaZG%2F7QQvMuhgQaobF4wL4hoq1b5WcHQfZZ4i7seMLSw%3D%3D%7Ctkp%3ABlBMUIKJlInsZQ
"~LIMITED TIME~ 15.6"" DELL Latitude Laptop PC: 16GB RAM! 512GB SSD! Windows 10!",$164.99,https://www.ebay.com/itm/116630651113?_skw=laptop&itmmeta=01JXG950H6D9RKM3YPJRSFKZNT&hash=item1b27ba80e9:g:HxYAAOSwBpJoPbl~&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f%2FP0ezVErujewaPi8z%2B9xDdeNp76wtXKcv4o5hKC4xR11KgJON9%2B6WxZNt%2BZgejwIrHaa%2BnVyuUZlXDdVbPzp5LXaXmY%2BLoJfwZyjOuVVT3PZnFN9JrnbnyteslKfZnne5YzwwWBCHiyaqDnHJVWALrQLzSiVf6dfOCVrM4zySoutkwqD164rXu1xun%2FXUc3HDdmeGEyAcXkqLazOhBFlrRgGTiyFYcGWz3NuQJP4v0Q%3D%3D%7Ctkp%3ABlBMUIKJlInsZQ
"HP EliteBook Business Laptop Computer 14"" Core i5 16GB RAM 256GB SSD Windows 10",$149.56,https://www.ebay.com/itm/256245941032?_skw=laptop&itmmeta=01JXG950H6S8ED0KTCZV65GYGW&hash=item3ba972c328:g:RP4AAOSw0wFoOBOZ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cXFJTJzyOnimAswxZKTBSO801OAeKNI%2FrEe46wvjwUWyOZGvC5GglX9NIOjz%2FFHLB%2FCSAsyGVZwn0BUoCitWyPJN9exUyVXX6KEc0soL2nPyjdQ0T3cUL3e2TiJm8rT%2Ffg9WwHiho1OQtWSSlKDqHK2h5NaolFlwX9Z8v3KJOlfvjufyy1mWe711UR%2FAgOKvCHzqzay%2FblPPqchQZNU6qhuJVz%2Fdg6565seEt%2B6KbI%2BJFnfSBmTMMrbqpe1q89hKCJDd2lBeLhQZCwNPlrXppu%7Ctkp%3ABk9SR4KJlInsZQ
Acer Aspire 3 Laptop 14in 8GB 512GB SSD AMD Ryzen 5 2.8GHz Certified Refurbished,$257.59,https://www.ebay.com/itm/266384827959?_skw=laptop&epid=8067075473&itmmeta=01JXG950H6H47343M60AJH6YZ3&hash=item3e05c5e637:g:ZBMAAOSwoIRnYKPP&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1etWYxW05RmYaois8cwFnMmvKbpkXIj1LvWwfbquBjglWDTyyMHPjMi9NVdlJy53YDdEAGlO3Ikq%2FWtFjKNWs3RCRQjOT1pIseTiKJlplm5uuCw2YMHZz%2Fc2nnGCNc19Cll8W10ohubO%2BK9ekeeAK7hfg5oJgX3LCAy0%2BA6jO%2BLXc7%2F7pfFZS2tGDZCbK6FK434NBVDqND3X3VpH6hqcgTp3ybYyKCipNPBN%2FCTDmDez2enVPxH9DNjeYQ%2F9BC4zyPGrIGopPj%2BQBne0vz8hL9%2F%7Ctkp%3ABk9SR4KJlInsZQ
"15.6"" FHD DELL Gaming Laptop PC: Intel i7 Quad Core! 16GB RAM ~ 512GB NVME SSD!",$297.95,https://www.ebay.com/itm/116614077043?_skw=laptop&itmmeta=01JXG950H66FSVYWW7ATWCA6WD&hash=item1b26bd9a73:g:rz0AAOSw0Q9oOoL9&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f%2FD8LN%2BK6sGpGR7QfGKgKpF7skIgJVv%2BVyRTNRv6cQOFoiS4u88Gdmt%2F4zgJ8ByXgujjaWwFM32fFnTf1Uk6dq0IJSADGxweVJtlnNRcQ1TOI8DsAq5TXxpHK%2BuOYbqIaIsyvDP4f8XRhuKsXjfF54tT4rT1KbvWMxsIfh0KXDz860m67TE1r%2BkfqE1S9ZNzE7LrUdM9RU95KotXusP3OrvBD3QFu9fKVB8rWS%2B0n1lbmEKugvVEMUuEjDoaqukqMiFaIvlFdBfYRWVYb31V1h%7Ctkp%3ABk9SR4KJlInsZQ
Lenovo ThinkPad Laptop 14” 4-Core Intel i7 4.6GHz 16GB RAM 512GB SSD Win 11 Pro,$293.23,https://www.ebay.com/itm/286258263660?_skw=laptop&itmmeta=01JXG950H6TQHB3XFHRQCDWX39&hash=item42a652766c:g:DmsAAOSwvUdoSOoC&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fRhxue4lZfXmp77oCE6uKTT4oCH%2F5ZSXfmUra7QsRGc31DSYLKUwQ0MKZDcq2Fl5sHO8jd%2FQqePDDylyyFE0UWq9otWdh%2FrUQBXoLI1QFtC06jc4BOvWa7OVbO0v9kLSYGHI--RvMQuS%2FnfXWw5qeniHY99BB%2B3P6AnrPfWHbjH80UMSdVozrWkvgmART8GaTvYUVnoE28cy%2F82YWGd9L70IJ3FtTFRXzIjIbjFW2%2FELmrVC7%2BZP%2FoP1PvEP2P7U6EL0bnAOWtZT04fkObAhTf%7Ctkp%3ABk9SR4KJlInsZQ
"15.6"" FHD DELL Gaming Laptop PC: Intel i7 Quad Core! 32GB RAM ~ 1TB NVME SSD!",$390.95,https://www.ebay.com/itm/116528001029?_skw=laptop&itmmeta=01JXG950H6MQ5YMQWD02VCC0BS&hash=item1b219c3005:g:GqoAAOSw0htoI0wL&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cJBXVk%2FWN9%2BTNV%2BF4ifvUhqgnqQd2GRp%2BIUASnlXfV%2BEQb0F%2BgTuPQP4X7g%2BUoSYIAklP6lzYVNMeby%2F9IQJhvcLQh5JWpPBDIFhIzoVGWA0BDlVCSTBYFejVYlDcisFTogzC13o6CZx2dh2D9VzgsfG7Q3qBLPIV3ZcgA9AU3uasJkbg7mi%2Bzvn8c568hDatDTifzULH1hZinftcDMfcn8hs79YS39yzw5g7WuWiJzA%3D%3D%7Ctkp%3ABk9SR4KJlInsZQ
HP EliteBook 845 G8 14” Laptop FHD AMD Ryzen 5 8GB RAM 256GB SSD Windows 11 Pro,$231.00,https://www.ebay.com/itm/286288847506?_skw=laptop&itmmeta=01JXG950H6Z4WK9G6DNWPP6PE3&hash=item42a8252292:g:tuwAAOSwBwBoMTzb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e9c6csTOt%2Fkl%2B9MWggvlI%2B0qbXp%2FDbVyGpnKlZ6QbAj9xCeJM1G3Ar5lTD8DvZEF3kU8hVlAI5ph%2B2%2FlIB%2Fx3oVSI1vxdjSUAG7%2FmOz%2FtD%2Bt9GNqzQsn8zP2TFNZO5yTMkTUVwdiFcGuEW4IMsQmvaCA2oUsskUZqcn6mMJ05E267Vc2nOpXaEGCNPq2TsunFJEFouzvE7Xxa1CRSiet9ByMwbroMGfy4wgsvoai9g14yuGWtKSrBEL3WBQdjLq7EU%2BIRx%2FsZlxoOnI0YRO9Ze%7Ctkp%3ABk9SR4KJlInsZQ
"15.6"" Dell Latitude E5550 i5 Dual Core PC Laptop: 16GB Ram 512GB Windows 10",$184.99,https://www.ebay.com/itm/116266477727?_skw=laptop&itmmeta=01JXG950H6XDJQAYMZJJB9KJBG&hash=item1b1205a89f:g:j34AAOSwp~lnkA5B&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dLqbiA76HeBTf7CsCIpgCjZ%2BBWjjZpi4XktFVg1KMwcsLdi7jIndnUmO0%2Ft695OJ%2B7y4lhPX%2Bob2PtFb07v2MGgn%2BwJtan8reqYxnigNGzGxKqT980%2BMUlfo6YMLkNBy%2FbyMe1m6Xr16o8juhYEK2gaHj9YmMQ0ZzCx3PmqFNt2hNlXUM14VO53uWigcVqTo%2FNh6Fbur0Hp2Jc%2F8yC%2BEn7UWEE3k4CmqqOgtqMPPUkWQ%3D%3D%7Ctkp%3ABlBMUIKJlInsZQ
"14"" Dell Latitude Laptop PC: Intel i5! 16GB RAM~256GB SSD! Windows 10 Pro!",$189.99,https://www.ebay.com/itm/116124076047?_skw=laptop&itmmeta=01JXG950H6TWP2GKNE487ZBDHH&hash=item1b0988c80f:g:tZEAAOSwxeZnROlg&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dW46kXOnpZK2ESih1J6G9gbvZUZ8bqliIpFfDwvEjuzE4RDQB3nsetCkkTHKmrv%2BqrLerq4oxbEzN2BN2%2B1ht8cnqOC1Ta71ZvTFh4L2dPspKS6HM4vILq%2BQYv7vAag34WxuI6F2JETNo5YZMfkMbq8Ac1dWB4rRsY7U5AypTIgs%2FpDSTSHqVypUiRdAhE9VcIfU%2BhvryUn5cHEBSiBVxJmV7R9OmOFjoXJqBYKM%2Bhbw%3D%3D%7Ctkp%3ABlBMUIKJlInsZQ
"Dell Latitude 3190 Laptop PC Computer 11.6"" Celeron Windows 10 4GB RAM 64GB SSD",$85.72,https://www.ebay.com/itm/264714576220?_skw=laptop&itmmeta=01JXG950H62K3P5ZV5XXCQQADZ&hash=item3da237e15c:g:9tUAAOSwHepn91Lq&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fhM0B97qtt%2Ff%2BlQBigLxEkof%2BdRBFDCpjdeG2hAlb1c1Nr2m4IY7Y9T330jWmRBBbQZvrrqVNlOhOCjpCdcsoYU2ZNqAesrDA%2B6Af71HI3LhcGOgR5NTuUovum5YJmu08UJTPKC5oSyr92S2Q2fHJGJP%2FR%2FNSBcEFJmox1O5tq6T4hphOe7Zy3VLFKl9Ue22Xp0GskxrXPKS86v84hQFR3HMI7wRplh37AL%2FNWB%2B48zw%3D%3D%7Ctkp%3ABk9SR4KJlInsZQ
